feature,feature_idx,m_i,s_used,context,prompt,condition,c,sample,baseline_p,a_i_max,active,passed_floor,p_concept,gen_success_frac,gen_success_any,perplexity
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,2,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.03125,1,6.5630035400390625
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,3,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.03125,1,6.598155498504639
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,4,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.0,0,14.470805168151855
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,5,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.03125,1,6.915791034698486
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,6,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.03125,1,6.341761112213135
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,7,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.0625,1,7.997620105743408
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,8,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.0,0,11.537363052368164
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=2.0),2.0,9,0.6934937238693237,26.02644920349121,True,True,0.12375771254301071,0.03125,1,7.633316516876221
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,0,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,6.349778175354004
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,1,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.0625,1,6.191478729248047
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,2,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,6.273426055908203
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,3,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,6.256849765777588
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,4,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.0,0,9.833155632019043
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,5,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,7.633514881134033
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,6,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,6.3209991455078125
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,7,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.0625,1,4.965700149536133
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,8,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.03125,1,5.986406326293945
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=2.0),2.0,9,0.6934937238693237,26.02644920349121,True,True,0.18712280690670013,0.0625,1,6.614797592163086
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,0,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,6.967835903167725
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,1,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,14.988546371459961
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,2,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.03125,1,6.5630035400390625
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,3,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.03125,1,6.516429901123047
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,4,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,15.408801078796387
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,5,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,8.950029373168945
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,6,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,6.462278366088867
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,7,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,8.339256286621094
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,8,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0,0,6.813848495483398
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,neg(c=4.0),4.0,9,0.6934937238693237,26.02644920349121,True,True,0.0232057124376297,0.0625,1,7.0235419273376465
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,0,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,6.108885765075684
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,1,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.0625,1,7.895671367645264
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,2,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,9.235329627990723
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,3,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,7.475901126861572
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,4,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,23.374889373779297
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,5,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,6.9765496253967285
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,6,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.0625,1,2.7318553924560547
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,7,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.0625,1,7.451406478881836
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,8,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.09375,1,9.618117332458496
hair,8827,35.88200378417969,10.0,elicit,Before the wedding the stylist spent an hour on her,rand(c=4.0),4.0,9,0.6934937238693237,26.02644920349121,True,True,0.17928534746170044,0.03125,1,7.556007385253906
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,0,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,6.406811237335205
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,1,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,4.461427211761475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,2,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,7.700995922088623
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,3,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,4.481741428375244
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,4,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,7.042072296142578
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,5,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,7.953250885009766
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,6,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.0625,1,12.506481170654297
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,7,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,6.231860637664795
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,8,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,6.925294399261475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,baseline,,9,0.6730115413665771,110.65019226074219,True,True,0.18511155247688293,0.03125,1,6.203300952911377
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,0,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,13.583520889282227
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,1,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,6.961709976196289
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,2,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,13.219099044799805
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,3,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,7.6739301681518555
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,4,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,5.2583394050598145
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,5,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,8.240694046020508
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,6,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,7.242663860321045
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,7,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,13.464398384094238
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,8,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,12.636285781860352
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,amplify,,9,0.6730115413665771,110.65019226074219,True,True,0.18053151667118073,1.0,1,10.939102172851562
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,0,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,6.406811237335205
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,1,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,4.461427211761475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,2,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,7.700995922088623
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,3,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,4.788942813873291
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,4,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,6.168615818023682
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,5,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,3.983231544494629
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,6,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.0625,1,12.506481170654297
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,7,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,6.231860637664795
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,8,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,6.925294399261475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,ablate(c=0),0.0,9,0.6730115413665771,110.65019226074219,True,True,0.15567846596240997,0.03125,1,6.203300952911377
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,0,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,5.821463584899902
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,1,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,4.461427211761475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,2,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,7.700995922088623
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,3,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,4.788942813873291
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,4,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,7.042072296142578
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,5,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,3.983231544494629
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,6,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.0625,1,12.506481170654297
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,7,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,6.231860637664795
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,8,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,6.925294399261475
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,neg(c=0.25),0.25,9,0.6730115413665771,110.65019226074219,True,True,0.1500539779663086,0.03125,1,6.203300952911377
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,rand(c=0.25),0.25,0,0.6730115413665771,110.65019226074219,True,True,0.1805693358182907,0.03125,1,6.406811237335205
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,rand(c=0.25),0.25,1,0.6730115413665771,110.65019226074219,True,True,0.1805693358182907,0.03125,1,4.704585075378418
hair,8827,35.88200378417969,10.0,elicit,He looked in the mirror and combed his,rand(c=0.25),0.25,2,0.6730115413665771,110.65019226074219,True,True,0.1805693358182907,0.03125,1,7.700995922088623
